
X,Y,Z,AUGT,grade_kriging
-207,-1020,535,22.1914261341095,20.10400919914244
-647,-1108,383,14.7017243385314,14.701724338531399
-175,212,151,11.0578383684158,14.636589086055707
-183,356,215,32.7941617965698,30.01026233196254
-527,836,559,15.5413557052612,16.00793437480924
361,-788,-665,13.2527297258377,14.177901484966268
-71,-1132,407,24.5978830814361,23.707396461963597
-127,-1084,511,13.5288995981216,13.55152663469309
449,180,-305,15.0669394731521,15.0669394731521
-15,284,183,29.2032711982727,27.8100206184387
-55,92,191,28.6009209632873,27.25976363182062
-135,692,159,34.0513751506805,25.8744190740585
17,84,479,14.3635133266449,14.251310057640062
265,708,199,12.8604170083999,13.060470418929999
345,412,143,12.2679653644561,12.2679653644561
489,-1260,-769,15.3839128494262,14.615745618343299
193,-604,-489,11.3572178840637,11.3572178840637
145,188,135,10.0030665636062,12.183510160446112
425,-684,-713,16.1594364404678,19.05769938707348
265,-660,-689,12.0999556779861,12.0999556779861
-183,-100,231,26.9527874469757,30.809298245112075
473,684,191,25.8739029407501,23.64552857398982
-15,44,239,17.4453969478607,17.52469525814054
-255,-972,415,11.7050506114959,11.7050506114959
-351,812,191,17.1119932889938,20.501477034568744
1,-364,-329,10.8115395069122,12.511298270225499
-159,68,175,22.7044004917144,27.89308034420008
-103,468,191,35.1323227882385,29.930566783904975
-431,748,231,12.9147839069366,12.9147839069366
617,-1092,-921,20.6296100139618,18.55657378196715
-143,-244,183,23.5295361995697,20.753389015197747
-127,740,159,13.1909234046936,13.424106745719882
-111,748,159,15.380737543106,14.300032401084842
-359,812,503,24.6956166267395,24.6956166267395
-167,68,119,18.5180815458297,18.5180815458297
-87,-540,-329,12.478320646286,12.478320646286
41,-668,-489,10.4459131479263,13.121146924495655
-287,-1204,367,13.5781799316406,17.58917710781095
585,-1044,-977,13.7447164535522,13.7447164535522
57,220,207,15.7928894996643,15.7928894996643
-327,412,215,14.3467349052429,15.01977297306057
353,764,175,10.188253045082,12.9680676031112
289,540,-105,21.8502571105957,23.636601033210727
-279,76,191,16.4719727993011,21.267922928333242
-319,420,175,27.4632360458374,22.078451741536412
505,-1156,-361,10.2347914934158,10.2347914934158
1,-1172,367,27.0829539775848,22.712349084854097
-111,4,175,39.3676954269409,35.82199051856992
249,-508,-473,21.6887744426727,21.6887744426727
353,532,47,39.6317902565002,32.712572546005205
-351,4,215,12.0511496543884,12.0511496543884
233,164,-89,10.6274581909179,17.576403217315622
-103,-140,135,10.172903394699,10.172903394699
145,684,127,12.0651242733001,12.0651242733001
-383,812,191,35.9382057189941,35.268723106384215
-103,516,167,34.4405382633209,27.574790779749513
297,764,263,16.4917057275772,17.38310673713683
369,252,-417,10.5871663808822,10.5871663808822
-111,-820,-673,10.2644896030426,11.01815732002256
193,252,-225,16.3110251903533,16.3110251903533
465,-1132,-321,12.6341524839401,12.553250865936262
481,-1460,-777,16.8127890110015,16.8127890110015
49,452,207,28.1224030017852,28.1224030017852
-7,76,263,33.8615483760833,25.518727521896288
-15,476,279,17.8878860473632,17.8878860473632
257,-828,-721,15.8328063011169,14.4357679009437
385,524,143,26.8985876083374,20.99842079162596
-535,716,527,15.4163434982299,15.4163434982299
121,476,167,11.520482134819,14.32422819852826
17,428,215,15.7529668569564,23.027076799869477
321,228,-377,10.7648561954498,10.7648561954498
113,588,223,26.1618020534515,26.1618020534515
585,-884,-969,10.3730107784271,10.3730107784271
17,580,143,22.6367587566375,22.6367587566375
561,-1300,-465,15.4403522253036,15.466676776409102
-271,324,127,25.0389772891998,20.11829457283016
57,996,199,19.7618798732757,21.11486761569972
433,-36,-425,15.5463079214096,15.5463079214096
-103,12,183,25.5426453590393,30.14421236038205
345,428,415,10.0071776390075,10.0071776390075
-375,812,223,11.2942690134048,11.2942690134048
-7,332,-217,10.9988919258117,11.26150552988046
81,780,151,19.8115165233612,20.927303392887097
-151,700,159,23.0643035888671,23.684269491831408
153,652,143,40.0,25.986490234374976
-335,28,255,15.9629704952239,15.9629704952239
-295,-1220,375,14.3075342416763,14.3075342416763
-95,836,159,21.6307847976684,20.759622335433903
-279,-28,143,40.0,23.162334754943807
-367,252,223,15.7918661117553,14.93463539361948
-183,-84,151,15.9639424800872,21.309994745254457
65,-332,-217,15.937211728096,17.04265396833418
201,492,159,28.973315000534,21.47694373766576
369,268,143,11.50469789505,11.50469789505
281,524,143,31.8393946170806,24.077987381617163
65,796,151,22.6128890514373,21.431228594779903
-23,164,231,11.7025552272796,11.7025552272796
513,244,-313,13.9392594575881,13.9392594575881
-343,4,223,12.1120552539825,12.1120552539825
-207,-12,79,10.1075444221496,10.1075444221496
329,700,159,33.5788643360138,26.062401530742598
497,-1380,-641,16.1267055511474,16.1267055511474
-239,52,279,40.0,30.31248653411864
-159,-1028,519,14.0801925897598,14.470080602169011
105,428,127,15.7053419351577,14.150306811332639
-551,516,543,14.7176884889602,14.7176884889602
337,756,191,11.8021264314651,15.85461170673366
137,716,151,15.6087007045745,20.69101679325098
1,716,-41,10.2924587011337,10.2924587011337
-151,-164,175,13.6820514678955,16.55904441833492
49,-428,-425,15.3922424793243,14.45770496845242
-255,356,127,25.2357785224914,21.5301279767354
33,12,127,10.5794302225112,10.5794302225112
441,-532,79,13.3417913436889,13.3417913436889
409,684,143,36.1379906654357,36.1379906654357
9,452,399,10.9593734979629,10.69061115503306
-207,660,167,18.3468007564544,18.6783371829986
369,180,-209,16.2650965690612,16.250631518363882
41,596,151,23.8713314056396,24.70360793113704
-207,-28,199,35.8834334373474,29.23889966011044
537,-332,-801,20.188917684555,20.188917684555
129,212,63,11.2058990001678,11.2058990001678
-143,484,191,23.538711643219,23.538711643219
-239,548,287,34.8932168483734,30.46442109107968
-567,660,519,15.4070185184478,17.00116341590874
-151,524,-49,25.9411778450012,20.06999300003048
-87,308,-233,13.2106096029281,14.142064332961969
89,-436,-441,15.130603313446,15.554705076217601
-631,-1468,375,11.0718176603317,11.0718176603317
273,556,159,36.2603112220764,32.90516620635984
625,-1100,-345,16.7167821407318,17.390892429351783
217,-756,-921,18.3065054416656,16.12253045558925
-359,780,143,13.7287756681442,13.7287756681442
57,-548,-441,20.6748306751251,28.2031662392616
-391,748,151,14.982513475418,14.982513475418
465,-1292,-881,15.3303742408752,15.3303742408752
-39,44,279,32.2872132778167,25.51556483268732
121,716,207,12.1930220603942,17.14098343849175
513,-1012,-969,11.214014840126,15.142511810302697
321,-1020,-977,21.944200849533,21.944200849533
-167,-76,79,14.2700953006744,14.2700953006744
-319,-36,607,10.2753613471984,10.2753613471984
-503,308,183,22.0335790634155,22.0335790634155
-7,44,263,40.0,31.22266484260556
273,-420,-473,10.7424678325653,10.7424678325653
-359,620,199,17.9804851293563,15.74008361816399
441,-532,55,11.2358342647552,11.2358342647552
-47,308,191,25.6538535118103,21.919799512227364
313,508,79,14.695714855194,14.695714855194
-127,692,231,10.5975801706314,10.5975801706314
-783,-1436,359,14.8164898157119,14.88900631189339
-23,-260,119,10.7713738679885,10.7713738679885
-87,-1156,399,24.6727422714233,25.565955939292877
353,-1212,-865,13.8699763298034,13.8699763298034
-23,28,263,31.829588317871,24.978886474609318
-87,124,175,32.5253682613372,24.954580731391857
-319,-1148,383,23.0648690223693,19.947435463666846
297,-644,-705,17.5392600774765,17.5392600774765
321,692,151,24.4102596282958,24.2740753489732
-255,-260,431,11.2524175882339,11.2524175882339
145,-292,-241,10.6228365898132,11.63865177869794
1,812,199,20.8658817768096,22.124390254020614
-303,772,247,11.5556780338287,13.637998123168899
97,564,215,33.0545836448669,23.940276441574063
-519,516,255,19.2426752328872,19.083982815742438
345,180,-193,12.3593109130859,14.07699929237362
-215,460,23,13.2055767774581,14.04195053458205
-79,-460,-337,13.9230745077133,13.9230745077133
441,-868,-761,11.5635064840316,12.10708668231956
25,484,-201,10.8589728355407,10.8589728355407
25,732,151,25.108586359024,21.138198912938375
561,-1060,-969,14.9993199348449,13.533107872009221
-127,396,231,14.0411075830459,13.536344628334
-327,-36,127,10.8971617937088,11.879651161432246
457,-788,-753,11.0227756500244,11.376203365325889
-663,-1492,359,17.7353813886642,15.864967901706663
-335,868,199,38.0384593963623,38.0384593963623
345,412,-249,14.2188055753707,14.2188055753707
137,820,159,40.0,27.75111918926236
57,604,199,16.0888588905334,16.07703332781787
-159,-84,215,10.4521784782409,10.4521784782409
-303,108,191,10.0961469650268,21.52359363555904
745,-1452,-761,11.810605597496,11.810605597496
129,852,199,21.1922210216522,21.1922210216522
617,-956,-969,13.8570776700973,13.8570776700973
-143,140,175,25.7007821559906,28.574922003746
57,244,143,36.89162940979,38.549427057902
-95,-1036,535,29.5133437156677,24.9978969097137
73,-468,-433,29.9084625720977,24.6005573482513
609,-924,-833,13.121644949913,13.61903565645216
-191,-1164,343,19.1117107868194,19.1117107868194
-783,-1252,375,14.8766418933868,14.8766418933868
-359,388,151,24.2787496089935,22.51209573984143
41,-100,-9,12.1599932670593,12.1599932670593
585,-1132,-481,10.5780201435089,10.5780201435089
297,884,263,11.2086315393447,11.2086315393447
-135,-108,151,17.4754303455352,24.037551641464184
-23,44,327,40.0,40.0
385,340,-321,10.7202804088592,10.7202804088592
-295,212,495,13.550817155838,13.550817155838
41,-532,-393,10.8734334468841,10.8734334468841
-615,532,543,13.6177859783172,14.74480546474452
697,-1308,-481,21.2296307563781,19.07850827455514
681,-1396,-545,13.253765964508,13.253765964508
-319,428,207,38.4028929710388,29.182549138750307
105,-812,-481,10.1660901546478,10.1660901546478
-7,724,183,21.4861693382263,20.9751798391342
-55,500,183,20.7449654579162,19.93274207830424
321,684,151,24.7120959758758,23.960737657546943
-47,732,231,13.8334801673889,13.8334801673889
9,-420,-273,11.7850068807601,12.003267133235859
-15,556,135,14.4442593336105,15.29963194847104
321,652,143,19.552368068695,19.552368068695
-343,580,159,14.0181012153625,16.25809056758876
-103,300,143,28.6436415672302,28.6436415672302
465,-1012,-689,13.3892176628112,13.389217662811202
49,724,159,22.4707315921783,26.402744250297488
545,-1148,-361,19.572379040718,19.572379040718
417,-1316,-545,11.4914943218231,11.4914943218231
-71,-1100,423,21.1013614654541,19.8355208110809
-55,324,215,17.4905440092086,17.4905440092086
241,-756,-593,17.3530210018157,16.93389213323585
-263,468,215,14.530251955986,14.530251955986
265,52,-353,11.6047457456588,11.6047457456588
33,-324,-337,21.9201348781585,21.9201348781585
41,236,207,18.7136000394821,18.65870976448056
-159,396,175,31.5812017917633,26.73007767677306
-15,-844,-641,16.2123091459274,16.2123091459274
129,-1164,-985,15.5496199131011,15.5496199131011
-239,676,183,12.2739912033081,13.78365753173826
793,-380,-889,10.6769663333892,10.6769663333892
193,-468,-449,17.9113211631774,17.50731688141815
-927,-1180,391,10.3129159450531,10.78364354133604
-23,76,119,10.5745481014251,10.5745481014251
273,92,-361,21.0022657394409,19.96755257129667
73,44,183,12.6222211360931,16.23924223899838
465,-820,-361,10.590577673912,10.590577673912
-7,252,-145,22.2823324203491,18.199246397972075
-23,292,-161,15.4378264665603,15.61012328386302
353,572,151,32.6264056205749,26.874069601694714
-271,452,-17,22.1149500846862,22.1149500846862
-423,828,255,11.5997982025146,11.5997982025146
545,-876,-793,13.31892516613,13.31892516613
665,-1068,-953,19.5287927627563,19.7552888345718
-55,404,215,10.045163321495,10.045163321495
393,-1108,-881,16.2651573181152,14.59571969270703
-303,468,199,25.0868218421936,30.476317157745335
-471,252,159,11.4923903703689,13.89537071943278
-495,324,151,18.544471168518,16.94765272855752
393,396,-145,13.9510716438293,13.951071643829298
-39,364,199,27.1693227767944,34.86772911071776
25,-452,-441,19.8430476188659,19.578624861240325
545,-932,-961,12.7976094961166,17.80154388427731
113,-444,-433,17.6835122108459,18.7100494909286
577,-996,-809,23.1837759494781,23.1837759494781
-207,-36,-57,10.9618361711502,10.9618361711502
-87,-316,-153,12.3995361328125,13.86283048868178
-215,420,279,32.329106760025,23.2308127737045
-343,420,183,18.8958577156066,21.100592055320654
-159,444,167,17.9516854047775,17.79654867649074
105,628,191,25.4440099239349,19.48072184944149
-55,508,199,37.7669765472412,30.574413483937576
353,-900,-753,14.5849833488464,14.5849833488464
-71,244,191,31.7623741626739,27.748297243118248
-567,524,559,13.0632674455642,17.673837631940785
361,-732,-737,17.1613600730896,18.28489349842069
9,-1004,527,17.180420088768,17.180420088768
41,444,151,16.468179488182,18.40104136705393
473,-28,-305,17.5553457260131,17.5553457260131
329,516,431,13.7873856544494,13.7873856544494
49,772,183,24.9678331375122,24.9678331375122
-287,-12,135,14.6644781589508,17.237542329788177
-79,-116,-105,16.9219492197036,15.739059996604858
121,668,135,14.5541683912277,19.54822942256924
-87,92,167,18.8547376155853,18.15879505157468
-279,-12,55,11.2162263393402,11.2162263393402
257,612,223,11.0550053596496,11.09214908361428
-247,364,135,23.2563126564025,23.2563126564025
73,-700,-537,11.446653342247,15.764120850563017
-111,324,159,10.5580325365066,15.348513908386181
409,244,-225,14.0259425163269,14.0259425163269
33,260,167,30.5297665119171,29.33088097095488
329,-908,-761,12.9842375993728,16.1402799739837
-7,284,495,23.1366650581359,19.715313503742152
-183,508,143,32.7294967651367,27.057355728149382
-319,412,191,17.9135478496551,23.29189704826895
-975,-604,319,12.341819858551,12.341819858551
-71,-1004,519,12.3034287929534,11.881052420139229
337,652,487,23.3776799201965,23.07128318786617
-31,516,191,23.8052621364593,23.055486097335763
-535,540,527,31.7122328281402,31.712232828140202
441,716,183,13.0034845352172,13.0034845352172
89,988,183,17.574669766426,17.574669766426
585,-948,-793,19.7269211292266,18.725514155626218
433,-1020,-809,15.9141048908233,15.9141048908233
281,804,647,10.0741476297378,10.0741476297378
753,-1412,-737,10.0805449724197,10.0805449724197
137,476,135,11.6269612073898,12.12849313020702
113,-324,-153,23.9111126899719,21.779167633056623
49,420,167,40.0,24.80085150909421
-543,500,263,11.9812637090683,11.9812637090683
-23,-1036,519,26.0278316974639,24.386522480646697
-327,340,247,14.9183320999145,18.78648979187006
345,204,-385,13.4439689159393,13.4439689159393
-247,164,167,18.3031852722168,17.83279833793638
121,68,167,14.3308852434158,14.3308852434158
-23,588,167,19.055579829216,20.2931337380409
-95,1164,535,14.4103298187255,15.211158895492499
-87,268,239,30.8776903629303,26.4015816847483
-447,812,151,14.0872675180435,13.38825035095212
-359,412,543,17.5474740505218,17.00053629875178
41,1060,183,10.1023515462875,10.1023515462875
105,-668,-673,12.3341491222381,12.606693093776649
705,-1284,-689,16.4855396986007,15.98009857416146
-431,324,159,24.0392861843109,23.69745920181273
265,-860,-721,10.1915591955184,10.1915591955184
-167,124,191,12.9668037891387,17.27628980636588
57,228,-17,12.5517066717147,12.5517066717147
-71,60,191,23.3788107872009,23.036245975494353
-135,468,175,37.9003277301788,32.91907820701596
545,-1020,-857,10.9750841379165,11.66874066829676
649,-956,-913,12.9549203395843,16.32270162582392
193,180,135,14.6763697862625,14.6763697862625
473,-28,-449,14.1113440036773,14.1113440036773
-175,444,431,19.8914996623992,19.8914996623992
-135,-1188,367,28.218440246582,27.211496639251678
281,-788,-617,27.6828859329223,26.67707459449764
-927,-1116,383,13.9468460798263,14.93812168836589
649,-996,-905,14.4512618303298,14.4512618303298
505,-980,-753,10.2383967161178,11.852399311065628
561,-828,-809,13.5342139720916,14.666629493236474
-399,812,527,23.1987295627594,19.41255610704419
-23,-1108,407,21.7262636184692,21.7262636184692
73,596,175,25.4026701927185,26.06287502288818
-31,676,159,12.9074040651321,14.40997163295741
-87,564,-65,15.5752735376358,19.07636944055556
-23,228,295,13.6420341968536,13.6420341968536
-111,60,239,13.2634157180786,20.839390422821026
-167,764,135,13.6641748905181,14.957299814224179
-351,540,111,14.0057609796524,13.731011466979972
209,-412,-449,21.0989268302917,20.438094415664622
-127,156,511,39.216500377655,39.216500377655
-271,348,231,24.1990912437438,24.325576732158602
-143,-68,143,24.9997941493988,26.27358732223508
593,-292,-833,11.5101314306259,14.14915427327154
-15,444,-57,19.7173975467681,19.14186661720269
-263,236,207,25.2572953701019,25.2572953701019
169,756,183,40.0,31.11142818450924
97,572,215,40.0,30.243706404368083
-79,-484,-329,15.3480452060699,15.348045206069898
-343,396,151,28.1558313369751,25.40737902323402
97,172,-137,22.6141998291015,22.45072646141048
393,-1068,-873,12.4285145998001,12.4285145998001
281,4,-377,19.5084523439407,19.5084523439407
25,-12,143,35.015878534317,30.57787415504452
169,-388,-441,14.9400966167449,14.815722742080625
129,84,175,18.164422750473,19.694759879112212
-319,-92,183,16.1162263393402,16.1162263393402
-367,-44,143,15.6498301506042,16.440984706878602
-79,1116,527,19.0551884651184,19.0551884651184
-191,52,135,19.6563821315765,25.75946749210355
-559,532,575,16.0140721321106,16.0140721321106
353,492,143,18.8801669359207,18.899299383163417
257,452,-105,15.9448310613632,14.59606117248533
-23,724,-65,16.6142307281494,16.6142307281494
401,-724,-689,15.5289418697357,15.5289418697357
25,28,159,19.000272488594,23.56744980096812
321,756,519,15.2117313385009,19.677184944152764
593,-1164,-913,10.4614602327346,11.80638330459588
-511,308,167,14.3530528068542,14.353052806854201
25,-204,-81,11.3277604341506,11.91786833286278
-95,1156,551,25.0430100917816,25.0430100917816
81,-972,-673,19.3827590465545,20.377503309249818
561,-1044,-985,11.6403528690338,11.6403528690338
-135,-1164,383,17.6344433307647,19.940870885848938
305,572,271,19.3523903608322,17.081022953987087
137,396,-9,13.058352613449,13.058352613449
65,-540,-417,11.3481312274932,16.7150346708297
369,764,183,17.7124591350555,15.977750039100599
-95,332,215,15.8704672098159,16.80081046581262
209,164,-49,11.4166608333587,12.10159929037088
-615,724,543,15.1765739917755,15.176573991775502
-647,-1444,359,12.848427248001,12.848427248001
89,-124,-49,12.3248638629913,12.3248638629913
641,-1132,-361,10.9630394697189,12.641819890737496
585,-924,-969,11.3410422801971,12.53887752294536
-15,20,255,18.0744206905365,21.18949488449094
-39,268,-97,20.4601061344146,19.454399704933103
-143,300,215,13.1716881513595,13.1716881513595
337,604,423,14.3955140590667,14.395514059066699
289,692,359,12.6454459667205,12.6454459667205
-63,244,-89,12.0623041152954,12.0623041152954
-63,-1148,407,12.7461632251739,19.02659435272212
633,-36,-729,40.0,40.0
-231,68,175,37.5742735385894,30.406436948776204
-247,764,215,33.136989736557,25.069810705184917
-775,-1516,375,10.1832704544067,10.1832704544067
-15,68,159,10.0164745807647,10.0164745807647
361,556,423,12.4428198337554,13.79248869180672
353,724,159,16.8328408718109,17.046688289642322
217,468,-1,14.3009815216064,14.3009815216064
-447,212,159,12.5697876930236,12.5697876930236
-191,36,199,10.4141086816787,15.80376124382012
49,396,143,23.9552959442138,23.9552959442138
473,748,199,24.985508775711,22.050554218292195
265,-556,79,20.042318534851,20.042318534851
41,-620,-449,23.2286624908447,21.910462810993167
97,-1108,407,15.2710364341735,15.2710364341735
-23,36,183,17.2565515041351,17.2565515041351
537,-1276,-809,10.407033753395,10.407033753395
-423,556,487,11.4824754238128,11.4824754238128
809,-1316,-481,11.6744120597839,11.6744120597839
-207,812,135,14.489797759056,16.00957226276391
-95,460,159,40.0,40.0
-335,876,199,24.072941160202,24.072941160202
633,-1164,-913,10.5096459150314,10.5096459150314
-159,76,231,10.2392682313919,11.341814494132969
-39,396,151,18.7031325101852,16.6163730669021
49,-324,-201,31.6853420257568,26.53600314140316
-287,-1028,535,10.7009365081787,14.411442881584136
-39,-124,55,18.7650124311447,18.7650124311447
169,60,-217,18.9370362281799,17.978016614913898
-431,732,495,13.8441462993621,13.844146299362102
577,-388,-849,20.8312898635864,20.8312898635864
49,916,151,19.4687224626541,19.4687224626541
449,732,191,11.8065996646881,11.8065996646881
297,-916,-753,10.4654673337936,10.4654673337936
433,428,-145,11.9789926290512,15.29289616346357
73,-316,-161,17.8751941680908,17.8751941680908
321,756,231,11.8862089633941,11.8862089633941
-239,516,295,16.8740053653717,18.57025400161743
97,428,159,28.0785048007965,25.14229304949439
-903,-1164,359,14.530905008316,14.97117349624629
9,204,183,13.1288051605224,13.1288051605224
161,372,-89,19.2875313997268,17.7908430552482
-143,-76,79,10.6626891374588,10.80837296247482
57,-356,-145,22.0043821334838,22.0043821334838
529,276,-345,23.3887222290039,22.220204596519437
-423,484,479,23.6742918491363,23.6742918491363
161,-948,-761,15.2126121997833,15.212612199783297
-279,-196,567,12.5836209535598,12.5836209535598
529,-324,-801,31.2659656047821,24.439126737594563
89,-500,-385,13.2558267593383,13.51741171836847
137,-420,-457,34.1217833042144,34.06754374504084
17,564,423,10.9380575895309,10.9380575895309
-39,4,159,11.2209320545196,11.2209320545196
345,-876,-801,12.3405125856399,12.3405125856399
-887,-1100,375,19.8899178504943,17.02268703937522
-47,-356,-281,11.3106280326843,11.05276827573774
-31,484,215,40.0,28.22523081779476
145,-564,-449,23.5196364402771,19.987709574699387
-119,324,239,10.4107850074768,10.4107850074768
-7,836,151,20.6073735237121,19.78911355733866
-311,372,143,22.7216205120086,22.7216205120086
-295,356,223,28.6240453243255,20.68988366762793
97,468,143,25.6515543937683,23.49712938308714
369,-676,-825,13.1445999145507,16.44596823215478
-47,452,199,32.702225112915,25.156002397537183
209,-636,-657,23.2214777469635,23.2214777469635
-223,-204,231,23.0636610507965,23.0636610507965
361,-1284,-801,10.538812470436,10.80376362800592
41,404,-145,13.7384055614471,15.235970211029
-223,-180,279,14.1875022888183,14.1875022888183
-239,556,559,10.1046518325805,10.455949358940071
-575,580,495,11.0102928876876,10.83394983291618
169,300,-89,14.9871853113174,17.09544384479518
329,884,151,11.3500027656555,11.3500027656555
393,556,135,17.1326748371124,19.12557348728178
393,180,-225,16.3950901985168,14.633702571392002
313,580,183,17.8705305099487,17.8705305099487
-23,-1172,375,33.4382606506347,25.63382470448809
-55,244,191,20.8880201339721,21.57605784416193
337,364,-49,12.6159966945648,12.6159966945648
121,580,199,34.5265121936798,28.895342187881454
-295,756,183,14.3322661161422,14.3322661161422
-415,796,191,12.691386270523,12.691386270523
49,388,207,20.2300190925598,18.97566059350966
-231,812,151,22.8361231327056,21.229942445754936
329,628,271,16.5390677928924,16.5390677928924
-103,284,-257,13.6440190553665,13.6440190553665
649,-884,-833,14.0738536596298,20.33340475320814
-79,340,191,33.0246483802795,27.63963821411128
81,-220,-33,15.2100116729736,15.66308956623074
337,740,263,13.6314182996749,13.6314182996749
-327,396,111,11.0949817419052,11.0949817419052
-375,484,479,16.9607409954071,16.9607409954071
-279,692,159,31.1853726387023,23.42854370117182
-351,396,535,11.8980970859527,11.98972745418544
409,660,143,38.5994161605835,33.86551445643104
-783,-188,359,14.3799833297729,14.3799833297729
-111,220,535,14.347516465187,14.39075495481485
-463,292,207,18.6644540548324,22.941099600791883
-55,420,271,16.7133988857269,16.7133988857269
321,-956,-809,10.497763633728,10.497763633728
-231,-1220,367,12.8109450817108,12.09843613386151
145,204,7,17.5219793081283,17.5219793081283
-303,76,159,25.9188549041748,19.37314620971678
113,-860,-865,10.402837395668,10.402837395668
-439,636,543,20.2404025077819,18.645642876625
257,396,-201,11.799638056755,11.94319309473033
577,-308,-833,13.7083628177642,14.831879653930601
49,876,191,23.3369780540466,22.061320118904092
449,676,215,16.867147731781,20.19002098083493
153,-268,-225,17.5750552892684,16.95961188077918
553,-972,-777,11.5217929124832,13.54169919013974
-47,876,143,24.1019067764282,24.1019067764282
-279,380,151,40.0,40.0
521,-1028,-977,11.3014969825744,18.419490036964362
-127,-1116,423,24.2850955486297,26.00013433456416
-47,76,255,40.0,34.45666682243344
-159,220,199,16.5364076852798,18.639731117486914
209,508,223,12.612741947174,21.90045553207392
-159,428,543,27.2839305400848,27.2839305400848
-559,716,559,16.7137353420257,17.044691982269242
-527,484,215,11.7738500833511,11.7738500833511
425,-1132,-889,10.7330026626586,11.34880881309502
297,-604,-721,11.4455563545227,11.33569566249845
417,556,159,14.9107828617095,15.541765574455184
-391,-28,175,15.9257336616516,22.46124025344846
33,516,143,32.4126086711883,26.545132061640366
393,852,223,10.6264231204986,10.6264231204986
257,-836,-729,10.9981127023696,11.669249091148298
-79,292,-153,13.2866323709487,13.2866323709487
-415,324,175,12.1738557338714,12.1738557338714
201,460,175,31.2036300659179,27.804734048843322
-7,-596,-441,22.1343477249145,20.49234460592266
449,668,199,17.4564229011535,17.4564229011535
-231,572,183,19.9334912776947,20.411681194305388
-519,492,255,17.1238989353179,19.671242518424904
353,-132,-425,13.6379102706909,13.6379102706909
401,508,87,10.3231895446777,10.570275690555519
-23,68,367,11.0661820173263,12.964886572360939
-127,1172,535,23.3390365123748,23.3390365123748
-71,252,343,14.2299647092819,13.24674968242642
-343,372,463,13.7286284685134,13.7286284685134
329,-196,111,13.6503942012786,13.6503942012786
-231,212,175,33.878471660614,35.297826261520385
-423,700,511,19.3173077821731,18.02358564853662
-159,756,127,12.8878674030303,12.8878674030303
449,-900,-721,25.1176963806152,27.79736752510068
713,-164,-945,13.5084458589553,19.425847462654048
129,204,-89,15.9619693040847,14.854574332237181
9,940,183,16.6086511611938,16.6086511611938
49,-44,-97,10.3520161390304,10.3520161390304
313,748,183,13.376098203659,16.255179110765404
409,-788,-745,16.224571108818,16.64566789627072
-263,100,135,21.5964662551879,22.6141007614135
-15,-620,-705,12.887266921997,12.887266921997
-439,308,231,30.4490870952606,22.751339416503882
657,-972,-817,22.6913604736328,19.1909476470947
-415,692,527,15.0049006700515,16.29862280368798
345,-1012,-809,11.4909522533416,11.60773132801048
137,324,-65,21.4395444393158,21.4395444393158
-159,204,-161,18.3319943428039,19.55275690937038
-23,164,423,30.1266030788421,29.079454813003498
-23,-844,399,12.4143168449401,12.4143168449401
601,-1012,-977,13.3958147764205,18.27650136709205
81,988,143,17.6689195871353,16.849417886733967
9,-1044,503,22.5757900714874,22.870835083723037
-87,-836,375,10.9852490901947,11.403694531917544
-31,36,175,24.9368230819702,20.815049421787226
-687,-1468,375,11.3817383050918,11.3817383050918
473,660,159,28.1020520687103,25.17015505790704
-103,12,159,38.3717754364013,37.27794541676835
121,508,151,18.8995178461074,23.05497832775111
-47,-1012,367,10.9973206281661,11.19155544757834
-535,700,471,13.7734110355377,13.533640711307505
385,-1244,-857,15.4964656591415,14.083224084377239
-223,252,-233,14.8387531757354,14.8387531757354
377,436,-25,11.3743467807769,11.3743467807769
-55,476,-9,13.0543279886245,13.0543279886245
-63,-292,135,10.5876231670379,10.5876231670379
17,-500,-321,14.75925719738,15.9005818009376
465,708,143,14.4612515449523,16.06541746616356
185,476,215,28.8222180843353,33.29333085060118
-223,412,-49,13.3523932218551,13.352393221855099
385,156,-225,15.621546792984,15.621546792984
-95,-1156,399,24.6469893455505,20.58930885791775
-551,708,535,21.9184525966644,21.48225686550138
145,-1116,-873,15.3573024272918,15.357302427291799
-311,-12,615,12.7289455413818,12.7289455413818
57,396,191,18.2635102987289,18.2049234437942
89,764,263,16.8741034984588,16.20177794694895
-71,-244,-121,13.0050897121429,12.43509769439692
-95,-60,151,24.4542279243469,21.86944779515263
489,-1004,-913,26.7385605812072,19.43999559020989
-23,348,575,15.2302037239074,15.230203723907401
345,28,-265,17.4711522102355,19.816486730575477
-519,260,191,18.5781868934631,17.461560810804315
337,-628,-777,17.208635687828,17.208635687828
201,-588,-441,18.3504924297332,16.056417961120545
273,636,151,13.2697803497314,17.3231497573852
17,-412,-345,15.0218157768249,15.0218157768249
-263,-1116,391,20.9531641483306,19.88429225444785
337,60,-433,14.0257228851318,13.07661120891567
-335,340,135,19.5549954652786,20.01400503635402
-231,732,135,14.1899194002151,14.97416725635524
281,556,-137,11.6446088075637,11.6446088075637
-751,-1116,375,14.5656254291534,14.5656254291534
-327,276,287,16.7452909708023,15.719035122394532
353,444,183,13.1731110811233,13.1731110811233
105,676,191,22.4910895347595,21.88357282638548
-775,-220,407,14.7750075578689,13.96030176162715
9,700,271,12.5078645467758,12.5078645467758
9,404,159,20.1862283706665,21.42996746778487
