,X,Y,Z,AUGT
2507588,225.0,676.0,199.0,13.190558910369875
94153,385.0,-1108.0,-913.0,15.46372425556183
2062996,537.0,-1036.0,-969.0,18.38356328010559
3441958,457.0,292.0,-145.0,18.025617003440853
917103,-327.0,372.0,175.0,24.522145366668703
307725,497.0,-1460.0,-769.0,22.390580224990845
1588385,473.0,-236.0,-729.0,12.903921508789065
982519,25.0,332.0,175.0,22.35327563285828
3517407,-519.0,660.0,535.0,21.396424293518066
735226,-391.0,772.0,247.0,16.747467422485357
3153036,-255.0,588.0,223.0,10.027678108215332
1509916,-39.0,-100.0,119.0,17.255283951759342
334887,-207.0,548.0,191.0,10.099955463409424
2250755,-391.0,436.0,135.0,10.983711671829223
1637981,265.0,108.0,-377.0,15.502067422866824
3496809,353.0,-756.0,-657.0,11.95182728767395
455944,65.0,-1172.0,-969.0,11.710845136642456
1062767,153.0,-1068.0,-889.0,16.979311513900758
2351777,297.0,-1044.0,-865.0,10.857878184318542
2051083,369.0,708.0,487.0,19.448339986801148
1136649,-519.0,612.0,495.0,31.482349061965948
3334625,-47.0,660.0,-33.0,10.995458436012271
1953835,161.0,-292.0,-481.0,10.220923185348509
2839968,-79.0,76.0,271.0,10.387870931625367
1376971,-343.0,-84.0,191.0,14.4765673160553
1633291,-447.0,684.0,239.0,18.00979537963868
2146045,-215.0,-12.0,223.0,10.955797481536868
740928,-359.0,484.0,255.0,10.435243511199953
2313967,441.0,-764.0,-345.0,12.087298846244812
221796,-543.0,324.0,247.0,16.491372776031493
1702383,-191.0,260.0,143.0,10.880945301055911
1865353,521.0,-332.0,-793.0,14.026483416557314
1564933,209.0,868.0,487.0,20.135477209091192
3074582,-159.0,796.0,143.0,18.293819403648374
245611,-55.0,380.0,215.0,18.97750444412232
674789,-295.0,372.0,263.0,21.480748653411865
3084408,-255.0,676.0,327.0,14.711343717575073
1782673,-79.0,452.0,207.0,15.879076051712037
893374,-455.0,756.0,463.0,10.234453868865966
717423,-295.0,324.0,151.0,17.4911071062088
1060859,-7.0,-244.0,-105.0,17.36100015640259
2013656,-79.0,492.0,255.0,12.038609647750855
2405617,-287.0,668.0,159.0,12.6293603181839
2355165,625.0,-1148.0,-937.0,10.379315829277038
341664,-239.0,244.0,-209.0,20.869444942474367
3230226,49.0,-508.0,-409.0,27.901876926422123
3664625,-87.0,196.0,231.0,21.460834646224974
3304437,-119.0,316.0,287.0,10.313708019256591
3330116,441.0,300.0,-145.0,13.350265836715698
1905805,153.0,508.0,143.0,38.60009140968323
813477,97.0,-260.0,-89.0,12.050919508934024
1887046,-103.0,-76.0,223.0,13.032001543045045
1537639,89.0,972.0,167.0,11.637454438209536
839056,65.0,-1020.0,-993.0,12.315464115142825
3002064,-159.0,508.0,-17.0,11.441962814331054
1226612,481.0,-1012.0,-713.0,16.692505884170533
1172959,129.0,-292.0,-121.0,18.407521772384644
3511248,-327.0,452.0,183.0,17.417355418205258
362999,-191.0,-124.0,191.0,21.119537115097046
3095255,-535.0,428.0,551.0,15.343342995643615
749337,81.0,-356.0,-249.0,16.739995288848878
1156714,-191.0,372.0,239.0,17.545400404930113
2079902,377.0,-772.0,-745.0,16.278231215476993
887592,233.0,396.0,-137.0,13.131283020973209
754451,193.0,412.0,119.0,12.121575331687927
2181648,-887.0,-1172.0,391.0,11.321206545829776
3109371,-135.0,-44.0,191.0,32.52029805183411
2704426,-191.0,-1044.0,543.0,19.908186960220338
1902767,297.0,108.0,-369.0,12.400358581542966
2701499,425.0,308.0,-145.0,14.534366536140444
2462641,-175.0,500.0,271.0,11.916145396232604
734593,-63.0,580.0,167.0,12.492794108390811
3290367,-15.0,-548.0,-441.0,11.727484536170962
248876,25.0,428.0,143.0,17.120810079574586
2268734,241.0,372.0,-129.0,12.406465029716491
10497,81.0,-692.0,-697.0,13.604023981094361
370359,289.0,628.0,159.0,16.29839406013489
2044622,-143.0,172.0,567.0,11.548837924003598
2727715,-183.0,516.0,247.0,11.016281342506412
257585,-159.0,220.0,207.0,27.7885892868042
1485306,-159.0,428.0,183.0,18.434586644172672
1733314,633.0,-1004.0,-929.0,23.483801507949828
3073711,-199.0,-132.0,191.0,24.3854763507843
2675429,-567.0,148.0,527.0,11.997737216949465
2184072,-519.0,244.0,495.0,12.451645970344545
3601174,-231.0,-76.0,271.0,25.04199371337891
510880,-183.0,-1100.0,439.0,18.309816265106203
580615,105.0,-428.0,-329.0,15.068120574951172
1836470,-247.0,-12.0,135.0,22.40028371810913
129284,-751.0,-1108.0,375.0,13.148953986167907
2222591,73.0,532.0,175.0,31.94352083206177
1610979,-191.0,212.0,231.0,26.55588350296021
1170782,105.0,156.0,167.0,18.63082361221313
2438244,-247.0,716.0,239.0,15.922947382926944
2897532,-95.0,60.0,199.0,25.32736239433289
498829,401.0,-804.0,-673.0,10.110376262664797
2797750,-119.0,1108.0,535.0,13.138125467300416
827539,481.0,-1300.0,-897.0,12.712885594367984
2158203,9.0,1060.0,183.0,17.598519611358643
1834944,-159.0,340.0,191.0,36.55916385650635
3584622,169.0,-412.0,-457.0,24.925832176208502
106209,417.0,-636.0,-681.0,11.40267219543457
3260101,665.0,-1004.0,-825.0,30.96820411682129
1967433,-23.0,-92.0,-81.0,12.681131362915039
105581,129.0,652.0,175.0,19.737274169921875
2215192,105.0,500.0,199.0,11.6684294462204
3500343,-151.0,324.0,159.0,19.616663932800293
537079,425.0,564.0,151.0,13.821886444091794
3061008,57.0,-1020.0,527.0,20.97309217453003
506000,-263.0,908.0,215.0,11.945198631286626
1701496,89.0,540.0,143.0,20.781489658355714
2545439,-55.0,476.0,231.0,12.326039123535153
2786386,-15.0,532.0,175.0,12.401191544532775
2373101,-55.0,-1180.0,375.0,22.082519435882567
73971,-63.0,356.0,143.0,18.543951296806334
2694129,273.0,564.0,-65.0,10.206079387664797
2207599,489.0,-236.0,-737.0,10.782920861244204
59332,-343.0,436.0,15.0,14.213723683357241
132317,-119.0,60.0,223.0,23.25552291870117
739550,633.0,-1028.0,-953.0,16.92486050128937
2439136,-303.0,388.0,183.0,26.96922473907471
3180088,-207.0,396.0,215.0,35.6227569103241
378417,145.0,692.0,175.0,25.246418952941895
1986599,433.0,-564.0,-737.0,26.887542963027958
11630,-887.0,-1212.0,375.0,10.368375158309938
2049895,-55.0,524.0,159.0,39.488315010070814
207023,585.0,-940.0,-961.0,27.534718990325928
1695475,-207.0,-44.0,287.0,24.662424278259284
2842828,369.0,516.0,135.0,24.540951871871947
2991371,-311.0,860.0,151.0,17.43905100822449
1373916,25.0,-1012.0,527.0,19.156813454627997
1696702,17.0,-36.0,143.0,11.515300941467284
901358,41.0,356.0,151.0,26.611842727661127
1649503,321.0,-636.0,-729.0,13.445855641365053
2252728,305.0,940.0,495.0,12.885247015953064
3012740,-119.0,1076.0,479.0,10.9910190820694
2673547,-327.0,452.0,271.0,28.66918888092041
3603154,129.0,924.0,159.0,21.320621156692507
3347181,209.0,-404.0,-473.0,21.19424443244934
20369,-159.0,828.0,159.0,20.981316661834718
3252504,33.0,-1012.0,551.0,14.100989794731143
1157645,65.0,588.0,175.0,28.03716740608216
3202646,89.0,228.0,-89.0,19.96353635787964
887785,-207.0,84.0,183.0,19.14875719547272
2743394,-223.0,-44.0,207.0,29.53626713752747
2797892,449.0,684.0,159.0,13.155205297470093
3408652,641.0,-1044.0,-945.0,17.949223899841307
771906,-191.0,420.0,519.0,10.812697243690494
3075519,-911.0,-1164.0,383.0,10.105519843101504
642716,161.0,-484.0,-513.0,15.442772841453555
1551773,489.0,596.0,143.0,17.292332696914674
973173,-23.0,68.0,135.0,19.312862586975104
2082412,-391.0,700.0,503.0,13.066135501861575
931471,-127.0,820.0,151.0,20.594469022750854
1386738,9.0,44.0,255.0,18.05666210651398
656258,297.0,-796.0,-625.0,34.14374876022339
3622376,-551.0,540.0,623.0,11.810173344612124
2356842,-79.0,-148.0,119.0,11.120766210556033
2420149,89.0,316.0,143.0,35.598440933227536
920690,-647.0,220.0,487.0,10.460017442703249
1360092,-319.0,628.0,207.0,12.864525747299194
297283,121.0,140.0,159.0,29.5482931137085
229597,-183.0,460.0,215.0,23.508460950851447
3095572,-319.0,380.0,167.0,40.0
93329,-335.0,-332.0,151.0,10.297893404960632
1326944,49.0,484.0,151.0,33.119108486175534
1005087,377.0,-836.0,-689.0,14.891670274734498
3288961,-103.0,52.0,199.0,36.634186601638795
517402,129.0,-412.0,-449.0,12.574069333076476
3146389,-311.0,780.0,255.0,28.996507120132453
626213,-95.0,-1172.0,391.0,25.767393493652342
2709179,449.0,-844.0,-737.0,18.44146063327789
1003338,145.0,-284.0,119.0,18.4999888420105
379516,-111.0,-628.0,-657.0,12.513240838050844
3415887,41.0,-1036.0,503.0,18.351686382293703
1135696,-583.0,692.0,527.0,11.719614028930664
110006,-495.0,516.0,535.0,13.956314754486087
954314,433.0,-868.0,-713.0,21.230327033996588
551582,-335.0,492.0,191.0,17.15765905380249
3274888,89.0,668.0,231.0,11.487434649467465
422323,-527.0,500.0,527.0,14.416867351531986
2766911,81.0,900.0,167.0,12.221494674682615
1262632,609.0,-1188.0,-353.0,12.918486094474796
2066486,-359.0,276.0,159.0,15.202967119216918
285639,33.0,684.0,183.0,25.70958375930786
866512,-543.0,-44.0,383.0,11.12727336883545
1583375,737.0,-884.0,-769.0,10.47494535446167
2178670,-295.0,524.0,167.0,19.648424005508424
3539381,-167.0,444.0,135.0,15.993430304527285
2003814,73.0,428.0,159.0,37.66947898864746
706754,41.0,-36.0,175.0,13.345102167129516
2755283,-455.0,476.0,167.0,23.87543430328369
592594,-199.0,388.0,543.0,14.940706443786624
3689672,-383.0,820.0,239.0,18.063470673561103
2240201,-103.0,100.0,287.0,11.431482434272766
3105745,-167.0,-36.0,143.0,16.201654696464537
1135924,97.0,156.0,167.0,25.269342374801642
3627159,-63.0,84.0,279.0,33.69582262039185
2596828,345.0,228.0,-377.0,11.701742124557494
3503683,-55.0,-852.0,391.0,17.390996170043948
398449,-7.0,116.0,287.0,16.79156539440155
3481983,-175.0,-44.0,175.0,23.62771601676941
76664,-279.0,-108.0,559.0,16.583376049995422
2377328,-231.0,76.0,215.0,20.866956567764284
2296812,193.0,76.0,-265.0,22.234805631637574
537114,601.0,468.0,119.0,10.01372685432434
1268167,-311.0,732.0,207.0,13.7483567237854
3123372,-183.0,516.0,143.0,30.983699798583988
1330802,57.0,636.0,183.0,14.764938402175904
2618453,-87.0,964.0,199.0,14.021044039726258
2617652,-199.0,-204.0,7.0,10.905192351341247
3207783,161.0,-460.0,-433.0,21.429132986068726
364666,33.0,188.0,287.0,29.267506313323974
898900,249.0,148.0,-1.0,13.576989483833316
300970,65.0,500.0,159.0,36.24061918258667
853898,409.0,-116.0,-441.0,15.088927125930786
450900,689.0,-1292.0,-569.0,11.896094703674313
1950963,257.0,236.0,-57.0,13.52667407989502
2619862,353.0,516.0,487.0,10.709843254089355
331310,-119.0,540.0,135.0,28.51340260505677
472499,-495.0,620.0,495.0,18.451993584632877
1896534,-79.0,-268.0,71.0,17.30960412025452
474651,761.0,-204.0,-945.0,12.363243246078492
781352,473.0,324.0,-137.0,18.158630561828613
1568374,-463.0,308.0,167.0,14.61732988357544
883091,777.0,-204.0,-937.0,11.110341906547546
3280747,97.0,-196.0,-225.0,16.068232250213626
1512806,-983.0,-348.0,375.0,10.339705109596252
1877587,-543.0,700.0,527.0,21.615410614013676
3457946,425.0,-884.0,-969.0,21.397863578796393
382268,-439.0,652.0,215.0,11.723986792564393
2496223,49.0,588.0,167.0,25.84732055664063
3349551,449.0,-1124.0,-889.0,18.733912420272826
2207436,529.0,-1028.0,-921.0,14.595260453224185
1067196,-23.0,828.0,159.0,18.364284801483155
2202491,81.0,-324.0,-217.0,31.361114978790287
1144060,153.0,332.0,79.0,15.04835376739502
2105176,145.0,-404.0,-281.0,12.723108959198001
3115066,529.0,-1052.0,-969.0,13.876859664916994
1936340,121.0,-652.0,-713.0,16.121796560287482
3499747,321.0,-700.0,-553.0,21.304419851303106
2572442,129.0,668.0,143.0,29.83221082687378
850431,361.0,748.0,167.0,11.889245247840885
2608463,17.0,316.0,167.0,31.61949005126953
412631,481.0,-1068.0,-929.0,26.208293771743776
3307035,-511.0,-276.0,519.0,10.008250093460084
2309866,-535.0,236.0,423.0,11.957350778579713
444833,-63.0,436.0,183.0,25.63468017578125
2159622,-519.0,860.0,239.0,10.29932451248169
541163,25.0,-900.0,391.0,17.05166130065918
3582272,193.0,356.0,-129.0,11.102917671203613
1764386,-95.0,292.0,239.0,37.587056541442884
168818,-327.0,28.0,247.0,10.888592672348022
2600173,489.0,-564.0,-857.0,20.91522870063782
1753128,-263.0,556.0,207.0,29.70629205703736
1450189,17.0,-4.0,191.0,10.385012221336368
1538854,-159.0,-844.0,399.0,21.053444480896
2840060,-39.0,-4.0,287.0,26.34896054267884
1651764,9.0,388.0,439.0,12.13138747215271
2243284,73.0,-844.0,-697.0,13.656264662742615
499452,-231.0,676.0,199.0,25.97455477714539
351242,-247.0,-76.0,327.0,21.71010904312134
3668181,305.0,812.0,471.0,21.840301275253296
1983276,-215.0,756.0,271.0,18.217407608032232
3655565,-87.0,-1156.0,383.0,23.35192232131958
425891,17.0,-1156.0,-897.0,12.823200035095216
1107748,249.0,508.0,167.0,17.86469860076905
2074922,137.0,-516.0,-433.0,16.798979115486148
131307,-383.0,788.0,183.0,22.310550355911253
1118768,-183.0,236.0,207.0,15.029722499847413
3291273,-39.0,-516.0,-297.0,12.388725137710571
2569279,105.0,628.0,159.0,32.30925350189209
2381832,-879.0,-1204.0,375.0,17.469425535202028
2354864,-143.0,-12.0,183.0,29.781875562667853
693727,-31.0,4.0,263.0,14.169471502304079
2686183,1.0,292.0,175.0,12.431415367126466
727112,41.0,388.0,399.0,11.217662119865418
2114115,-55.0,220.0,199.0,34.36056914329529
2948706,177.0,452.0,143.0,15.339335894584654
3706785,585.0,-1012.0,-889.0,13.827936816215516
1608693,-231.0,52.0,159.0,18.20533957481384
3234821,-415.0,836.0,255.0,11.470422577857974
1401472,89.0,996.0,191.0,28.826475191116327
112488,-151.0,356.0,159.0,40.0
2463183,-559.0,684.0,575.0,18.935240626335144
3115797,657.0,-956.0,-833.0,11.513347625732422
1125249,-199.0,732.0,535.0,10.885299372673037
2225576,-415.0,620.0,527.0,12.300800228118893
400712,-839.0,-380.0,359.0,10.956194686889651
1319245,-239.0,292.0,159.0,13.612909698486328
2161112,-335.0,772.0,463.0,14.869698977470401
504274,345.0,-748.0,-745.0,22.777002620697022
3149816,-167.0,524.0,-57.0,13.544905805587769
133692,41.0,228.0,175.0,33.46485705375672
890317,-239.0,892.0,159.0,10.363585329055788
3619413,497.0,-228.0,-737.0,12.565586662292484
388819,217.0,-276.0,-337.0,13.335237455368045
345686,-247.0,436.0,295.0,18.481116914749148
2701870,-367.0,796.0,199.0,13.465927362442017
3022642,657.0,-924.0,-945.0,16.253523874282838
2260004,409.0,20.0,-361.0,29.115276193618776
1430520,-23.0,588.0,143.0,18.16499285697937
3093335,769.0,-1316.0,-761.0,13.894168472290039
2681979,-39.0,460.0,167.0,11.607999324798586
231507,-175.0,148.0,175.0,16.959398674964905
3664674,241.0,780.0,135.0,18.863917732238768
3204339,-895.0,-1188.0,375.0,17.521992158889773
2733245,321.0,716.0,175.0,23.332826089859015
2172084,-303.0,-540.0,415.0,13.110218286514284
340753,793.0,-1428.0,-561.0,10.618468499183656
212782,-559.0,220.0,479.0,13.301976180076599
2584687,377.0,-1188.0,-889.0,22.698785877227785
622398,-447.0,844.0,207.0,11.145989918708803
3531008,-167.0,-84.0,191.0,25.305408620834356
937777,345.0,644.0,135.0,18.720568656921387
3661931,153.0,108.0,127.0,10.812949585914614
73785,-191.0,828.0,151.0,26.09178175926209
1775874,-207.0,-100.0,231.0,20.113899612426763
830340,49.0,468.0,167.0,27.35584573745728
2456831,-719.0,-1476.0,359.0,14.26746907234192
961613,153.0,612.0,167.0,11.4472806930542
1524289,-351.0,668.0,527.0,19.460674381256105
331740,201.0,-284.0,-457.0,11.266588473320008
2255924,-479.0,548.0,503.0,22.361923027038575
820481,73.0,-476.0,-457.0,22.94349241256714
3640651,465.0,-700.0,63.0,10.88187289237976
1975120,-207.0,84.0,159.0,40.0
1226023,-343.0,572.0,151.0,15.41402451992035
1075335,-23.0,356.0,439.0,22.868163585662842
2022701,153.0,516.0,255.0,12.929827475547787
1119018,297.0,12.0,-201.0,14.200871753692628
558761,-55.0,692.0,159.0,14.943909788131714
3610015,409.0,-1332.0,-545.0,11.463353490829471
2297241,-271.0,532.0,199.0,16.428768539428713
1444788,473.0,-996.0,-913.0,11.996933460235596
2087197,329.0,484.0,135.0,11.697313284873966
2142746,-295.0,-1052.0,519.0,24.6184326171875
414296,-183.0,308.0,-97.0,22.372703647613527
664567,417.0,-1292.0,-881.0,10.308018636703492
1952496,-215.0,-12.0,367.0,10.573516535758973
3562004,-79.0,132.0,151.0,10.026199102401732
1218602,-359.0,588.0,111.0,22.5874445438385
1706349,-135.0,-180.0,159.0,21.181695079803468
286348,-87.0,148.0,511.0,16.864366126060492
1857219,-31.0,300.0,647.0,18.05137343406677
2608229,-223.0,156.0,191.0,22.11465568542481
1006005,-223.0,-44.0,279.0,31.193578433990478
2168260,-63.0,4.0,159.0,28.172149467468266
790954,201.0,-836.0,-913.0,13.293961977958679
602492,41.0,-668.0,-481.0,12.735671162605287
2229741,225.0,-892.0,-769.0,12.701328086853028
2407861,-199.0,740.0,167.0,25.764234542846683
2837377,-247.0,204.0,167.0,15.29311637878418
1357916,441.0,-572.0,-825.0,21.538551378250126
1702768,321.0,260.0,-169.0,12.99511752128601
234307,641.0,-860.0,-817.0,10.017177867889405
1102610,305.0,-644.0,-745.0,15.275423216819766
921368,481.0,-1388.0,-593.0,14.362405824661256
3183513,-39.0,876.0,159.0,15.055895996093753
2392076,-463.0,844.0,255.0,10.961769580841064
3504012,-279.0,-108.0,303.0,11.670951700210571
1200559,-47.0,732.0,151.0,17.73190233707428
1587502,473.0,-340.0,-801.0,19.76101770401001
1319397,-119.0,644.0,151.0,18.285675525665287
1170618,-247.0,532.0,295.0,28.628900575637818
24098,-439.0,332.0,231.0,26.81470952033997
614641,-63.0,-1116.0,423.0,18.922052240371706
1071088,329.0,-1300.0,-817.0,11.131091213226322
156220,-535.0,548.0,567.0,18.807077646255493
2566921,-111.0,460.0,-1.0,10.96071348190308
2834350,-191.0,844.0,143.0,17.246036076545714
2995576,-383.0,660.0,263.0,15.444241333007813
3243527,-7.0,372.0,463.0,25.83578057289124
1859376,625.0,-1156.0,-929.0,13.931650638580324
2758454,241.0,820.0,271.0,10.218501400947572
1875035,-519.0,652.0,535.0,27.56342992782593
140471,193.0,468.0,175.0,25.091401386260987
1916911,-151.0,-1164.0,391.0,27.871172952651982
1855420,-367.0,412.0,151.0,10.77075469493866
1784072,-199.0,532.0,23.0,28.351324129104608
1622713,25.0,204.0,287.0,33.275689172744755
2668851,81.0,-652.0,-505.0,15.35084900856018
478196,-247.0,84.0,255.0,12.587855863571168
1080488,-255.0,-1156.0,383.0,29.647372484207157
1680928,569.0,-844.0,-753.0,10.786958336830141
2696481,-431.0,308.0,207.0,12.236978673934937
403744,-839.0,-516.0,359.0,14.114860439300534
150516,-191.0,476.0,-25.0,13.129497933387757
147799,561.0,676.0,151.0,10.896747064590457
3108910,-311.0,596.0,159.0,19.330220460891727
78337,-911.0,-1140.0,391.0,10.211647272109984
1828884,-343.0,-68.0,135.0,22.39966454505921
1998653,657.0,-1308.0,-569.0,11.37021234035492
558276,-399.0,372.0,207.0,20.24124364852905
1425146,-247.0,28.0,287.0,14.774983024597171
3351319,-127.0,612.0,167.0,15.893396472930911
2875324,-39.0,196.0,-201.0,30.196525239944464
472797,-191.0,68.0,231.0,16.933249711990356
587350,-287.0,524.0,183.0,23.41665511131287
903197,-223.0,-1124.0,383.0,13.537900972366335
1153746,-151.0,180.0,-201.0,11.879486846923829
2770275,33.0,468.0,399.0,17.449697279930113
2776964,-223.0,564.0,207.0,10.760614275932312
918409,-271.0,268.0,151.0,15.506819868087769
1713725,-127.0,396.0,183.0,19.36771664619446
2334801,-255.0,-12.0,287.0,26.178657579422
730360,-175.0,-76.0,215.0,27.913141202926642
1345405,-39.0,60.0,119.0,10.5726567029953
887859,-63.0,340.0,-225.0,12.965554928779605
1993955,-191.0,-60.0,175.0,21.80198731422425
615084,-87.0,860.0,143.0,16.619708657264713
206197,-15.0,316.0,175.0,20.32341141700745
472027,-63.0,564.0,175.0,13.916351222991945
3029952,-463.0,300.0,159.0,18.637150859832765
1113934,-39.0,-156.0,-41.0,10.309309554100036
1651515,9.0,532.0,183.0,26.2450095653534
3262832,297.0,-652.0,-561.0,18.161873626708985
35007,137.0,-196.0,-377.0,16.543717432022095
5096,537.0,-948.0,-953.0,31.65080151557923
604554,409.0,-1300.0,-809.0,15.688160467147828
